games_started,player_id,player_first_name,player_last_name,player_alias,game_started,team_id,team_short_name,team_three_letter_code,goal_keeper,playing_time,substitutions_in,substitutions_out,cards_yellow,cards_yellow_red,cards_red,sendings_off,offsides,fouls_against_opponent,fouls_other,fouls_hand_ball,fouls_sum,other_player_actions,goals,goalkeeper_saves,shots_at_goal_held,shots_at_goal_wide,shots_at_goal_crossbar,shots_at_goal_post,shots_at_goal_blocked,shots_at_goal_other,shots_at_goal_failed,shots_at_goal_right_leg,shots_at_goal_left_leg,shots_at_goal_head,shots_at_goal_body,shots_at_goal_no_head,shots_at_goal_sum,shots_conversion_rate,shots_at_goal_inside_box,shots_at_goal_outside_box,assists,second_assists,first_and_second_assists,passes_from_play_successful,passes_from_play_not_successful,passes_from_play_sum,passes_from_play_conversion_rate,passes_from_standards_successful,passes_from_standards_not_successful,passes_from_standards_sum,passes_from_standards_conversion_rate,passes_successful_sum,passes_not_successful_sum,passes_sum,passes_conversion_rate,crosses_from_play_successful,crosses_from_play_not_successful,crosses_from_play_sum,crosses_from_play_conversion_rate,crosses_from_standards_successful,crosses_from_standards_not_successful,crosses_from_standards_sum,crosses_from_standards_conversion_rate,crosses_successful_sum,crosses_not_successful_sum,crosses_sum,crosses_conversion_rate,passes_and_crosses_from_play_successful,passes_and_crosses_from_play_not_successful,passes_and_crosses_from_play_sum,passes_and_crosses_from_standards_successful,passes_and_crosses_from_standards_not_successful,passes_and_crosses_from_standards_sum,passes_and_crosses_successful_sum,passes_and_crosses_not_successful_sum,passes_and_crosses_sum,own_goals,own_goals_prevented,defensive_clearances,abandonments_of_ball,other_ball_actions,throw_ins,penalties_successful,penalties_not_successful,penalties_sum,penalty_conversion_rate,corner_kicks_left,corner_kicks_right,corner_kicks_sum,free_kicks_direct,free_kicks_indirect,free_kicks_sum,kickoffs_after_goal,kickoffs,ball_control_phases,tackling_games_air_won,tackling_games_air_lost,tackling_games_air_sum,game_openings_not_successful,game_openings_sum,interceptions_left,interceptions_right,interceptions_held,interceptions_fisted,interceptions_rebounded,interceptions_cross,interceptions_corner,interceptions_sum,distance_covered,maximum_speed,participations_goal,participations_goal_indirect,participations_goal_direct,assists_shot_at_goal,participations_shot_at_goal,participations_shot_at_goal_indirect,participations_shot_at_goal_direct,goal_opportunities,chances,sitters,participations_goal_opportunities,participations_chance,participations_sitter,nutmegs,shots_on_target,spectacular_plays,fouls_suffered,passes_from_open_play_short,passes_from_open_play_short_successful_ratio,passes_from_open_play_medium,passes_from_open_play_medium_successful_ratio,passes_from_open_play_long,passes_from_open_play_long_successful_ratio,xG,xG_efficiency,penalties_saved,penalties_caused,goals_plus_assists,goals_plus_first_and_second_assists,goals_conceded,shots_faced,competition_id,season,season_id,normalized_player_minutes,matches_played_scouting,matches_played_tracking,matches_played,ball_actions,game_openings_throwout,game_openings_hand,game_openings_successful,clean_sheets,clean_sheets_complete,advanced_stats.goalkeeper,advanced_stats.passes_from_open_play_successful,advanced_stats.x_pass,advanced_stats.passing_performance,advanced_stats.passing_performance_rank,advanced_stats.difficult_passes,advanced_stats.difficult_passes_successful_ratio,advanced_stats.difficult_passes_share,advanced_stats.saves,advanced_stats.x_saves,advanced_stats.keeper_efficiency,advanced_stats.player_pressure_count,advanced_stats.player_pressure_count_rank,advanced_stats.average_pressure,advanced_stats.escape_rate,advanced_stats.escape_rate_rank,advanced_stats.pressure_resistance_ratio,advanced_stats.pressure_resistance_efficiency,advanced_stats.passes_under_pressure_successful_ratio,xg_rankings.season.slug,xg_rankings.season.opta_id,xg_rankings.season.sportec_id,xg_rankings.season.competition_sportec_id,xg_rankings.season.competition_opta_id,xg_rankings.season.competition_id,xg_rankings.season.name,xg_rankings.last5matches.rank,xg_rankings.last5matches.absolute,xg_rankings.last5matches.x_goals,xg_rankings.last5matches.goals
0,MLS-OBJ-0001JJ,Tomas,Ostrak,NA,13,MLS-CLU-00001L,St. Louis,STL,FALSE,18:46:51,10,13,4,0,0,0,0,21,0,0,21,0,1,0,4,5,0,0,6,3,18,13,6,0,0,19,19,0.05,9,10,2,0,2,537,53,590,0.91,8,0,8,1,545,53,598,0.91,0,2,2,0,0,0,0,0,0,2,2,0,537,55,592,8,0,14,545,55,606,0,0,4,0,112,6,0,0,0,0,0,0,0,8,0,8,0,0,741,0,5,5,0,0,0,0,0,0,0,0,0,0,133713.95,32.3,4,2,2,11,32,7,25,16,16,0,28,0,1,1,5,0,19,199,95.48,347,90.2,44,77.27,1.3242,-0.3242,0,0,3,3,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1021,0,23,23,755,0,0,0,0,0,FALSE,536,511.89,24.11,76,98,0.63,0.17,0,0,0,199,217,0.33,0.68,103,0.39,38.23,0.89,NA,NA,NA,NA,NA,NA,NA,329,-0.16,0.16,0
0,MLS-OBJ-0000IJ,Jakob,Glesnes,NA,30,MLS-CLU-000002,Philadelphia,PHI,FALSE,48:35:59,1,2,10,0,0,0,2,43,0,0,43,0,1,0,3,10,0,0,5,2,20,16,1,4,0,17,21,0.05,9,12,1,1,2,952,220,1172,0.81,83,24,107,0.78,1035,244,1279,0.81,1,5,6,0.17,0,0,0,0,1,5,6,0.17,953,225,1178,83,24,112,1036,249,1290,0,0,30,0,275,5,0,0,0,0,0,0,0,82,12,94,0,1,1616,58,33,91,0,0,0,0,0,0,0,0,0,0,297574.37,32.9,4,3,1,10,35,9,26,18,18,0,29,0,1,0,4,0,15,171,94.15,846,84.99,155,46.45,0.9269,0.0731,0,1,2,3,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2626,0,31,31,1622,0,0,0,0,0,FALSE,952,948.58,3.42,355,348,0.49,0.3,0,0,0,72,460,0.09,0.56,403,0.09,3.33,0.72,NA,NA,NA,NA,NA,NA,NA,212,-0.06,0.06,0
0,MLS-OBJ-0000JG,Juan,Mosquera,NA,26,MLS-CLU-00000P,Portland,POR,FALSE,40:54:17,2,11,2,0,0,0,1,9,0,0,9,0,1,0,3,6,1,0,7,2,19,19,1,0,0,20,20,0.05,9,11,2,3,5,892,153,1045,0.85,27,0,27,1,919,153,1072,0.86,16,34,50,0.32,0,1,1,0,16,35,51,0.31,908,187,1095,27,1,210,935,188,1305,0,0,20,0,192,182,0,0,0,0,0,0,0,24,4,28,0,0,1537,11,15,26,0,0,0,0,0,0,0,0,0,0,237140.38,34.45,7,4,3,28,62,20,42,14,14,0,48,0,5,1,4,0,25,296,92.57,684,85.67,65,49.23,1.2416,-0.2416,0,0,3,6,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2273,0,28,28,1546,0,0,0,0,0,FALSE,887,835.8,51.2,13,315,0.58,0.3,0,0,0,278,134,0.24,0.66,150,0.29,41.3,0.84,NA,NA,NA,NA,NA,NA,NA,62,0.7,0.3,1
0,MLS-OBJ-0000YP,Josh,Yaro,NA,14,MLS-CLU-00001L,St. Louis,STL,FALSE,23:05:23,4,2,1,0,0,0,0,5,0,0,5,0,1,0,0,2,0,0,0,0,2,1,0,1,1,2,3,0.33,2,1,0,0,0,564,80,644,0.88,14,0,14,1,578,80,658,0.88,0,0,0,0,0,0,0,0,0,0,0,0,564,80,644,14,0,23,578,80,667,1,0,22,0,110,9,0,0,0,0,0,0,0,7,0,7,0,0,803,19,12,31,0,0,0,0,0,0,0,0,0,0,139132.79,34.95,1,0,1,1,4,0,4,2,2,0,3,0,0,0,1,0,4,153,95.42,450,89.11,41,41.46,0.5934,0.4066,0,1,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1265,0,18,18,805,0,0,0,0,0,FALSE,540,545.56,-5.56,736,97,0.43,0.16,0,0,0,54,520,0.1,0.69,92,0.28,8,0.71,NA,NA,NA,NA,NA,NA,NA,272,-0.11,0.11,0
0,MLS-OBJ-0002JV,Luca,Bombino,NA,24,MLS-CLU-000065,San Diego,SD,FALSE,39:12:55,2,7,5,0,0,0,4,35,0,0,35,0,1,0,3,6,0,0,6,2,17,5,13,0,0,18,18,0.06,11,7,2,2,4,1062,185,1247,0.85,41,1,42,0.98,1103,186,1289,0.86,7,19,26,0.27,0,0,0,0,7,19,26,0.27,1069,204,1273,41,1,206,1110,205,1479,0,0,17,0,234,164,0,0,0,0,0,0,0,32,8,40,0,0,1748,17,21,38,0,0,0,0,0,0,0,0,0,0,263953.33,33.5,5,3,2,21,43,9,34,14,14,0,36,0,2,0,4,0,37,394,94.42,756,86.11,97,40.21,1.2122,-0.2122,0,0,3,5,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2126,0,26,26,1756,0,0,0,0,0,FALSE,1059,1028.67,30.33,49,327,0.53,0.26,0,0,0,203,213,0.15,0.53,481,0.04,3.68,0.78,NA,NA,NA,NA,NA,NA,NA,398,-0.28,0.28,0
0,MLS-OBJ-0000IW,Paxten,Aaronson,NA,6,MLS-CLU-00000J,Colorado,COL,FALSE,10:35:05,1,0,3,0,0,0,1,7,0,0,7,0,1,0,7,2,0,1,11,1,22,17,3,3,0,20,23,0.04,11,12,0,0,0,215,29,244,0.88,9,1,10,0.9,224,30,254,0.88,1,2,3,0.33,0,3,3,0,1,5,6,0.17,216,31,247,9,4,13,225,35,260,0,0,3,0,52,0,0,0,0,0,3,1,4,4,0,4,4,5,338,3,7,10,0,0,0,0,0,0,0,0,0,0,72371.91,33.86,1,0,1,10,36,6,30,17,16,1,30,0,2,0,9,0,14,63,90.48,173,88.44,8,62.5,1.3778,-0.3778,0,0,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,571,0,7,7,345,0,0,0,0,0,FALSE,215,203.47,11.53,177,54,0.65,0.22,0,0,0,110,363,0.4,0.56,403,0.19,10,0.85,NA,NA,NA,NA,NA,NA,NA,133,0.02,0.98,1
0,MLS-OBJ-0001GU,Sigurd,Rosted,NA,27,MLS-CLU-00000M,Toronto,TOR,FALSE,46:19:51,4,8,2,0,0,0,0,23,0,0,23,0,1,0,2,1,0,0,5,1,9,2,0,8,0,2,10,0.1,8,2,1,0,1,1014,194,1208,0.84,42,6,48,0.88,1056,200,1256,0.84,0,0,0,0,0,0,0,0,0,0,0,0,1014,194,1208,42,6,48,1056,200,1256,0,0,50,0,244,0,0,0,0,0,0,0,0,33,1,34,0,0,1560,44,34,78,0,0,0,0,0,0,0,0,0,0,279124.01,32.14,3,1,2,6,19,4,15,9,9,0,18,0,1,0,4,0,29,256,94.92,798,90.35,154,32.47,0.8633,0.1367,0,0,2,2,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2536,0,31,31,1561,0,0,0,0,0,FALSE,1007,1021.1,-14.1,816,271,0.44,0.23,0,0,0,89,422,0.1,0.64,185,0.22,10.23,0.69,NA,NA,NA,NA,NA,NA,NA,367,-0.23,0.23,0
0,MLS-OBJ-000583,Amahl,Pellegrino,NA,5,MLS-CLU-00000Q,San Jose,SJ,FALSE,09:20:52,8,6,0,0,0,0,4,2,0,0,2,0,1,0,1,8,0,0,5,0,14,11,3,1,0,14,15,0.07,12,3,1,1,2,115,29,144,0.8,0,0,0,0,115,29,144,0.8,0,1,1,0,0,0,0,0,0,1,1,0,115,30,145,0,0,2,115,30,147,0,0,0,1,50,3,0,0,0,0,0,0,0,0,0,0,0,0,213,2,9,11,0,0,0,0,0,0,0,0,0,0,65227.32,33.81,3,1,2,9,26,2,24,12,10,2,24,0,4,3,2,0,3,56,80.36,85,78.82,3,100,3.04,-2.04,0,0,2,3,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,487,0,13,13,213,0,0,0,0,0,FALSE,115,111.71,3.29,312,53,0.57,0.37,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,334,-0.17,3.17,3
0,MLS-OBJ-0000H5,Daniel,Edelman,NA,25,MLS-CLU-00000B,New York,RBNY,FALSE,36:42:53,1,12,5,0,0,0,0,13,0,1,14,3,1,0,3,3,0,0,6,0,12,7,6,0,0,13,13,0.08,4,9,0,0,0,1077,183,1260,0.85,23,0,23,1,1100,183,1283,0.86,1,2,3,0.33,0,0,0,0,1,2,3,0.33,1078,185,1263,23,0,28,1101,185,1291,0,0,12,0,191,5,0,0,0,0,0,0,0,22,1,23,0,0,1507,29,17,46,0,0,0,0,0,0,0,0,0,0,277466.12,33.31,1,0,1,7,24,8,16,7,7,0,16,0,0,0,4,0,40,422,91,777,85.2,61,50.82,0.8602,0.1398,0,0,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2024,0,26,26,1512,0,0,0,0,0,FALSE,1073,1074.94,-1.94,640,272,0.52,0.22,0,0,0,243,164,0.21,0.65,163,0.28,34.3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0001B9,Taha,Habroune,NA,5,MLS-CLU-00000E,Columbus,CLB,FALSE,11:18:20,13,3,2,0,0,0,0,13,0,1,14,0,1,0,2,0,0,0,2,0,4,4,1,0,0,5,5,0.2,5,0,1,1,2,333,45,378,0.88,7,0,7,1,340,45,385,0.88,0,6,6,0,0,0,0,0,0,6,6,0,333,51,384,7,0,16,340,51,400,0,0,1,0,83,9,0,0,0,0,1,0,1,6,0,6,0,0,489,5,4,9,0,0,0,0,0,0,0,0,0,0,87636.32,32.94,3,1,2,4,12,4,8,4,3,1,9,0,1,2,3,3,12,172,94.77,201,83.58,5,40,0.7938,0.2062,0,0,2,3,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,559,0,18,18,491,0,0,0,0,0,FALSE,333,319.77,13.23,147,89,0.64,0.24,0,0,0,161,269,0.4,0.66,150,0.36,28.32,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0001EY,Andreas,Maxsø,NA,32,MLS-CLU-00000J,Colorado,COL,FALSE,53:01:06,0,0,4,0,0,0,1,17,0,1,18,3,1,0,1,4,0,0,2,5,12,4,0,9,0,4,13,0.08,12,1,0,0,0,1148,142,1290,0.89,30,0,30,1,1178,142,1320,0.89,0,0,0,0,0,0,0,0,0,0,0,0,1148,142,1290,30,0,31,1178,142,1321,1,0,54,0,221,1,0,0,0,0,0,0,0,19,4,23,0,0,1610,70,31,101,0,0,0,0,0,0,0,0,0,0,327831.29,32.87,1,0,1,4,20,4,16,9,8,1,14,0,1,0,2,0,13,237,96.2,973,91.78,80,33.75,2.4543,-1.4543,0,2,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2880,0,32,32,1610,0,0,0,0,0,FALSE,1138,1140.43,-2.43,656,210,0.47,0.16,0,0,0,41,552,0.05,0.41,704,-0.13,-2.56,0.65,NA,NA,NA,NA,NA,NA,NA,543,-0.9,0.9,0
0,MLS-OBJ-00098G,Allen,Obando,NA,1,MLS-CLU-000008,Miami,MIA,FALSE,02:56:57,5,1,0,0,0,0,1,6,0,0,6,0,1,0,0,0,0,0,1,0,1,2,0,0,0,2,2,0.5,2,0,0,0,0,18,7,25,0.72,4,0,4,1,22,7,29,0.76,0,0,0,0,0,0,0,0,0,0,0,0,18,7,25,4,0,4,22,7,29,0,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,3,4,54,5,5,10,0,0,0,0,0,0,0,0,0,0,19879.54,32.32,1,0,1,0,3,1,2,2,1,1,2,0,1,0,2,0,2,12,91.67,13,53.85,0,0,0.8204,0.1796,0,0,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,154,0,6,6,54,0,0,0,0,0,FALSE,18,18.88,-0.88,585,7,0.57,0.28,0,0,0,27,608,0.77,0.48,609,0.04,0.49,0.78,NA,NA,NA,NA,NA,NA,NA,456,-0.42,0.42,0
0,MLS-OBJ-000191,Frankie,Westfield,NA,18,MLS-CLU-000002,Philadelphia,PHI,FALSE,32:06:13,7,4,5,0,1,0,2,17,0,0,17,0,1,0,3,5,0,0,3,0,11,4,5,3,0,9,12,0.08,9,3,3,2,5,471,201,672,0.7,3,1,4,0.75,474,202,676,0.7,10,26,36,0.28,0,0,0,0,10,26,36,0.28,481,227,708,3,1,182,484,228,890,0,0,15,0,208,178,0,0,0,0,0,0,0,4,0,4,0,0,1125,42,22,64,0,0,0,0,0,0,0,0,0,0,216090.91,33.3,6,2,4,18,35,5,30,12,12,0,32,0,2,1,4,0,21,148,87.84,438,71.23,86,33.72,1.0248,-0.0248,0,0,4,6,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1724,0,25,25,1127,0,0,0,0,0,FALSE,469,480.84,-11.84,800,311,0.45,0.46,0,0,0,166,260,0.22,0.46,643,-0.12,-10.66,0.63,NA,NA,NA,NA,NA,NA,NA,431,-0.35,0.35,0
0,MLS-OBJ-0007XF,Ariath,Piol,NA,12,MLS-CLU-00000R,Salt Lake,RSL,FALSE,16:58:56,12,11,0,0,1,0,8,10,0,1,11,0,1,0,1,8,0,0,4,1,14,11,1,3,0,12,15,0.07,8,7,1,1,2,111,37,148,0.75,3,0,3,1,114,37,151,0.75,0,1,1,0,0,0,0,0,0,1,1,0,111,38,149,3,0,4,114,38,153,0,0,1,0,89,1,0,0,0,0,0,0,0,0,0,0,2,3,258,11,27,38,0,0,0,0,0,0,0,0,0,0,119855.93,34.56,4,2,2,7,29,9,20,11,11,0,24,0,1,0,2,1,9,64,78.12,81,74.07,3,33.33,1.9268,-0.9268,0,0,2,3,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,906,0,24,24,259,0,0,0,0,0,FALSE,111,115.4,-4.4,709,51,0.45,0.34,0,0,0,137,318,0.64,0.46,643,-0.02,-1.05,0.76,NA,NA,NA,NA,NA,NA,NA,487,-0.53,0.53,0
0,MLS-OBJ-00081A,Nicolás,Rodríguez,NA,2,MLS-CLU-00000O,Orlando,ORL,FALSE,04:50:05,10,2,1,0,0,0,0,4,0,0,4,0,1,0,2,1,0,0,0,0,3,0,4,0,0,4,4,0.25,1,3,0,0,0,68,11,79,0.86,2,0,2,1,70,11,81,0.86,0,1,1,0,1,2,3,0.33,1,3,4,0.25,68,12,80,3,2,6,71,14,86,0,0,1,0,34,1,0,0,0,0,2,3,5,1,0,1,0,0,125,4,0,4,0,0,0,0,0,0,0,0,0,0,34505.61,33.54,1,0,1,4,9,2,7,4,3,1,8,0,1,0,3,0,6,27,92.59,49,85.71,3,33.33,1.0232,-0.0232,0,0,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,213,0,12,12,125,0,0,0,0,0,FALSE,68,66.79,1.21,437,18,0.56,0.23,0,0,0,50,527,0.49,0.66,150,0.3,7.64,0.84,NA,NA,NA,NA,NA,NA,NA,166,-0.03,0.03,0
0,MLS-OBJ-000C6Y,Andrew,Moran,Andrew Moran,3,MLS-CLU-000001,LAFC,LAFC,FALSE,05:52:39,5,3,1,0,0,0,0,10,0,0,10,0,1,0,2,2,0,0,2,0,6,5,1,1,0,6,7,0.14,4,3,1,0,1,138,16,154,0.9,1,0,1,1,139,16,155,0.9,0,1,1,0,0,0,0,0,0,1,1,0,138,17,155,1,0,2,139,17,157,0,0,0,0,34,1,0,0,0,0,0,0,0,1,0,1,0,0,198,0,1,1,0,0,0,0,0,0,0,0,0,0,44565.42,31.92,2,0,2,5,13,2,11,6,5,1,12,0,3,0,3,0,3,65,89.23,87,91.95,2,0,0.67490000000000006,0.3251,0,0,2,2,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,318,0,8,8,198,0,0,0,0,0,FALSE,137,135.67,1.33,430,23,0.48,0.15,0,0,0,44,543,0.27,0.55,429,0.12,2.63,0.84,NA,NA,NA,NA,NA,NA,NA,91,0.45,0.55,1
0,MLS-OBJ-0000N5,Logan,Ndenbe,NA,22,MLS-CLU-00000K,Kansas City,SKC,FALSE,36:42:21,8,10,3,0,0,0,6,10,0,0,10,1,1,0,5,5,0,0,7,0,17,3,14,1,0,17,18,0.06,14,4,0,0,0,848,158,1006,0.84,35,2,37,0.95,883,160,1043,0.85,10,32,42,0.24,0,0,0,0,10,32,42,0.24,858,190,1048,35,2,208,893,192,1256,0,0,10,0,176,171,0,0,0,0,0,0,0,30,4,34,0,0,1460,16,18,34,0,0,0,0,0,0,0,0,0,0,238057.38,32.5,1,0,1,16,39,11,28,13,11,2,32,0,2,0,7,1,29,347,90.78,622,82.48,37,54.05,2.2482,-1.2482,0,0,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1995,0,30,30,1467,0,0,0,0,0,FALSE,851,844.56,6.44,268,254,0.56,0.25,0,0,0,258,150,0.23,0.61,244,0.2,26.69,0.8,NA,NA,NA,NA,NA,NA,NA,352,-0.2,0.2,0
0,MLS-OBJ-0006M4,Osaze,De Rosario,NA,3,MLS-CLU-00000S,Seattle,SEA,FALSE,05:19:23,9,3,2,0,0,0,2,5,0,0,5,0,1,0,3,9,0,1,4,1,18,7,3,9,0,10,19,0.05,15,4,0,0,0,30,10,40,0.75,5,0,5,1,35,10,45,0.78,0,0,0,0,0,0,0,0,0,0,0,0,30,10,40,5,0,5,35,10,45,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,5,5,98,15,4,19,0,0,0,0,0,0,0,0,0,0,37104.72,33.1,1,0,1,0,19,0,19,16,12,4,16,0,4,0,4,0,7,12,100,27,66.67,1,0,4.6347,-3.6347,0,0,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,255,0,12,12,98,0,0,0,0,0,FALSE,30,30.35,-0.35,545,14,0.43,0.35,0,0,0,39,559,0.65,0.51,532,0.09,1.69,0.72,NA,NA,NA,NA,NA,NA,NA,511,-0.64,0.64,0
0,MLS-OBJ-0000DN,Hassani,Dotson,NA,5,MLS-CLU-00000L,Minnesota,MIN,FALSE,07:32:50,3,3,2,0,0,0,0,4,0,0,4,0,1,0,1,0,0,0,0,0,1,1,1,0,0,2,2,0.5,1,1,0,0,0,125,31,156,0.8,2,0,2,1,127,31,158,0.8,1,2,3,0.33,0,0,0,0,1,2,3,0.33,126,33,159,2,0,2,128,33,161,0,0,5,0,29,0,0,0,0,0,0,0,0,1,0,1,1,1,197,5,2,7,0,0,0,0,0,0,0,0,0,0,55757.95,32.9,1,0,1,6,10,3,7,2,2,0,10,0,0,0,2,0,6,58,87.93,93,76.34,5,60,0.1337,0.8663,0,0,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,415,0,8,8,199,0,0,0,0,0,FALSE,123,123.84,-0.84,581,49,0.55,0.32,0,0,0,33,582,0.26,0.42,697,-0.15,-2.38,0.74,NA,NA,NA,NA,NA,NA,NA,39,0.87,0.13,1
0,MLS-OBJ-0001J6,Tim,Leibold,NA,11,MLS-CLU-00000K,Kansas City,SKC,FALSE,16:01:44,8,11,6,0,0,0,3,16,0,0,16,0,1,0,1,2,1,1,4,0,9,1,8,1,0,9,10,0.1,5,5,2,1,3,329,59,388,0.85,14,2,16,0.88,343,61,404,0.85,5,15,20,0.25,7,6,13,0.54,12,21,33,0.36,334,74,408,21,8,88,355,82,496,0,0,8,0,91,59,0,0,0,0,4,8,12,17,0,17,0,0,605,8,4,12,0,0,0,0,0,0,0,0,0,0,108440.59,32.96,4,1,3,16,28,4,24,9,9,0,26,0,1,1,2,2,17,106,91.51,254,83.46,28,71.43,0.8422,0.1578,0,0,3,4,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,871,0,19,19,611,0,0,0,0,0,FALSE,314,303.43,10.57,192,100,0.6,0.27,0,0,0,102,385,0.22,0.5,555,-0.04,-2.28,0.75,NA,NA,NA,NA,NA,NA,NA,242,-0.09,0.09,0
0,MLS-OBJ-000542,Tyrese,Spicer,NA,2,MLS-CLU-00000O,Orlando,ORL,FALSE,05:38:26,6,1,0,0,0,0,1,1,0,0,1,0,1,0,1,3,0,1,3,0,8,2,7,0,0,9,9,0.11,6,3,2,0,2,63,27,90,0.7,1,0,1,1,64,27,91,0.7,4,13,17,0.24,0,0,0,0,4,13,17,0.24,67,40,107,1,0,8,68,40,115,0,0,1,0,42,7,0,0,0,0,0,0,0,1,0,1,0,0,167,0,4,4,0,0,0,0,0,0,0,0,0,0,34929.95,34.82,4,1,3,7,17,2,15,7,6,1,15,0,2,0,2,0,3,24,95.83,63,60.32,3,66.67,0.683,0.317,0,0,3,3,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,279,0,8,8,172,0,0,0,0,0,FALSE,215,210.59,4.41,325,122,0.45,0.42,0,0,0,215,203,0.47,0.49,586,0.01,0.78,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000159,Nelson,Pierre,NA,0,MLS-CLU-00000C,Vancouver,VAN,FALSE,00:58:38,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,7,0,7,1,0,0,0,0,7,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,2,0,0,0,0,0,0,0,0,0,0,6163.97,32.06,1,0,1,0,1,0,1,2,2,0,2,0,0,0,1,0,1,3,100,4,100,0,0,0.402,0.598,0,0,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,33,0,3,3,11,0,0,0,0,0,FALSE,7,6.45,0.55,479,1,1,0.14,0,0,0,3,734,0.5,1,1,0.93,1.45,1,NA,NA,NA,NA,NA,NA,NA,73,0.6,0.4,1
0,MLS-OBJ-0007ZM,Hennadii,Synchuk,NA,10,MLS-CLU-000006,Montréal,MTL,FALSE,14:22:30,4,9,2,0,0,0,3,12,0,0,12,0,1,0,4,12,0,0,7,0,23,6,18,0,0,24,24,0.04,14,10,0,0,0,230,66,296,0.78,7,3,10,0.7,237,69,306,0.77,4,12,16,0.25,4,14,18,0.22,8,26,34,0.24,234,78,312,11,17,32,245,95,344,0,0,0,0,107,4,0,0,0,0,1,15,16,14,0,14,0,0,475,6,13,19,0,0,0,0,0,0,0,0,0,0,94329.78,34.21,1,0,1,10,37,3,34,20,20,0,34,0,1,4,5,0,31,106,84.91,184,74.46,6,50,1.0458,-0.0458,0,0,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,797,0,14,14,485,0,0,0,0,0,FALSE,228,223.93,4.07,336,113,0.56,0.38,0,0,0,219,196,0.56,0.52,512,0.07,7.77,0.74,NA,NA,NA,NA,NA,NA,NA,66,0.65,0.35,1
0,MLS-OBJ-000026,Joel,Waterman,NA,6,MLS-CLU-00000F,Chicago,CHI,FALSE,09:44:21,0,1,1,0,0,0,0,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,364,39,403,0.9,15,0,15,1,379,39,418,0.91,0,1,1,0,0,0,0,0,0,1,1,0,364,40,404,15,0,15,379,40,419,0,0,5,0,36,0,0,0,0,0,0,0,0,9,1,10,0,0,461,9,2,11,0,0,0,0,0,0,0,0,0,0,61256.18,32.28,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,7,112,97.32,249,93.17,42,54.76,0.5561,0.4439,0,0,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,531,0,6,6,464,0,0,0,0,0,FALSE,1302,1295.48,6.52,267,248,0.46,0.17,0,0,0,108,373,0.08,0.67,121,0.28,15.83,0.79,NA,NA,NA,NA,NA,NA,NA,92,0.44,0.56,1
